artist,track,week,rank
Artist_322,Song_643,week_31,52
Artist_12,Song_1393,week_49,80
Artist_424,Song_501,week_52,17
Artist_73,Song_1646,week_34,65
Artist_76,Song_370,week_42,21
Artist_346,Song_1603,week_35,54
Artist_201,Song_1406,week_39,49
Artist_10,Song_1110,week_39,22
Artist_352,Song_787,week_33,69
Artist_226,Song_739,week_08,64
Artist_176,Song_1484,week_32,36
Artist_276,Song_950,week_33,21
Artist_39,Song_1349,week_08,56
Artist_60,Song_522,week_46,73
Artist_66,Song_489,week_14,91
Artist_321,Song_1953,week_34,48
Artist_435,Song_397,week_08, 76 
Artist_124,Song_896,week_51,18
Artist_164,Song_355,week_42,99
Artist_408,Song_947,week_07,15
Artist_411,Song_288,week_13,44
Artist_386,Song_1483,week_21,94
Artist_159,Song_1648,week_47,45
Artist_57,Song_998,week_32,97
Artist_78,Song_536,week_11,36
Artist_194,Song_1315,week_14,40
Artist_285,Song_851,week_11,51
Artist_15,Song_838,week_02,30
Artist_12,Song_168,week_34,26
Artist_101,Song_950,week_44,85
Artist_156,Song_621,week_47,31
Artist_340,Song_428,week_17,56
Artist_125,Song_1726,week_14,61
Artist_359,Song_490,week_25,17
Artist_280,Song_355,week_48,81
Artist_405,Song_196,week_27,98
Artist_394,Song_545,week_08,24
Artist_110,Song_717,week_17,97
Artist_334,Song_824,week_05,4
Artist_357,Song_932,week_12,9
Artist_146,Song_1718,week_38,2
Artist_216,Song_1003,week_18,35
Artist_398,Song_659,week_26,38
Artist_162,Song_939,week_31,45
Artist_128,Song_780,week_37,15
Artist_314,Song_11,week_06,42
Artist_332,Song_1606,week_41,3
Artist_150,Song_1280,week_15,31
Artist_454,Song_396,week_42,52
Artist_36,Song_731,week_49,41
Artist_173,Song_1833,week_26,57
Artist_420,Song_409,week_51,42
Artist_22,Song_362,week_12,53
Artist_206,Song_1283,week_41,56
Artist_127,Song_1027,week_47,87
Artist_336,Song_84,week_14,76
Artist_445,Song_156,week_01,72
Artist_356,Song_1687,week_17,53
Artist_440,Song_1200,week_33,85
Artist_217,Song_707,week_29,85
Artist_96,Song_1962,week_45,32
Artist_417,Song_472,week_31,81
Artist_429,Song_619,week_08,54
Artist_164,Song_1448,week_30,37
Artist_148,Song_134,week_13,88
Artist_18,Song_788,week_16,8
Artist_294,Song_907,week_02,82
Artist_195,Song_864,week_45,11
Artist_151,Song_1404,week_18,54
Artist_480,Song_667,week_35,60
Artist_365,Song_277,week_45,10
Artist_123,Song_1260,week_19,90
Artist_400,Song_1776,week_13,70
Artist_187,Song_882,week_51,81
Artist_453,Song_13,week_04,87
Artist_452,Song_342,week_19,42
Artist_149,Song_35,week_50,37
Artist_104,Song_559,week_25,92
Artist_243,Song_1238,week_38,80
Artist_462,Song_1436,week_51,76
Artist_231,Song_405,week_31,58
Artist_479,Song_1518,week_36,85
Artist_206,Song_658,week_04,59
Artist_198,Song_159,week_39,24
Artist_396,Song_956,week_07,28
Artist_400,Song_1661,week_16,37
Artist_337,Song_1134,week_48,21
Artist_493,Song_549,week_05,33
Artist_87,Song_1813,week_47,
Artist_142,Song_1550,week_23,83
Artist_317,Song_985,week_36,28
Artist_199,Song_1371,week_32, 15 
Artist_46,Song_1768,week_24,1
Artist_288,Song_1852,week_25,28
Artist_15,Song_1660,week_45,50
Artist_44,Song_279,week_28,35
Artist_401,Song_479,week_19,96
Artist_169,Song_111,week_07,28
Artist_310,Song_1660,week_44,9
Artist_495,Song_1949,week_41,24
Artist_44,Song_431,week_17,63
Artist_98,Song_542,week_02,4
Artist_261,Song_1139,week_16,56
Artist_109,Song_1114,week_39,41
Artist_283,Song_1236,week_18,67
Artist_372,Song_1574,week_39,48
Artist_343,Song_1619,week_01,86
Artist_104,Song_1563,week_03,58
Artist_256,Song_1753,week_21,39
Artist_379,Song_360,week_30,25
Artist_206,Song_1510,week_11,60
Artist_335,Song_372,week_22,86
Artist_43,Song_1239,week_47,47
Artist_353,Song_1757,week_25,98
Artist_245,Song_1039,week_03,61
Artist_287,Song_955,week_30,84
Artist_355,Song_259,week_24,100
Artist_273,Song_778,week_45,27
Artist_476,Song_1487,week_36,96
Artist_83,Song_120,week_23,42
Artist_110,Song_976,week_08,52
Artist_438,Song_913,week_04,93
Artist_190,Song_1152,week_50,48
Artist_471,Song_723,week_39,32
Artist_288,Song_523,week_43,24
Artist_424,Song_1712,week_31,3
Artist_397,Song_1669,week_29,27
Artist_251,Song_325,week_36,73
Artist_212,Song_1344,week_13,40
Artist_291,Song_1530,week_41,23
Artist_133,Song_1550,week_09,7
Artist_201,Song_1074,week_21,81
Artist_285,Song_1946,week_51,37
Artist_326,Song_1608,week_03,7
Artist_409,Song_69,week_25,94
Artist_95,Song_391,week_25,77
Artist_278,Song_383,week_12,82
Artist_450,Song_16,week_29,95
Artist_429,Song_1463,week_11,22
Artist_325,Song_846,week_52,78
Artist_219,Song_869,week_11,82
Artist_89,Song_568,week_49,99
Artist_72,Song_1641,week_26,17
Artist_247,Song_132,week_14,19
Artist_129,Song_1584,week_16,95
Artist_212,Song_1272,week_10,39
Artist_428,Song_273,week_31,36
Artist_343,Song_1647,week_31,15
Artist_96,Song_1956,week_36,
Artist_75,Song_1862,week_10,29
Artist_423,Song_1872,week_26,60
Artist_495,Song_1373,week_20,56
Artist_54,Song_484,week_44,40
Artist_344,Song_550,week_09,16
Artist_459,Song_357,week_15,33
Artist_413,Song_1776,week_09,89
Artist_54,Song_1342,week_07, 16 
Artist_218,Song_1657,week_26,30
Artist_16,Song_1072,week_24,98
Artist_99,Song_1034,week_12,66
Artist_20,Song_233,week_20,44
Artist_46,Song_36,week_14,38
Artist_451,Song_413,week_22,51
Artist_193,Song_1486,week_16,60
Artist_383,Song_1028,week_29,18
Artist_58,Song_44,week_32,5
Artist_437,Song_568,week_19,40
Artist_111,Song_1578,week_35,6
Artist_129,Song_1279,week_43,76
Artist_337,Song_740,week_32,12
Artist_194,Song_114,week_20,12
Artist_413,Song_1773,week_51,73
Artist_340,Song_397,week_40,22
Artist_326,Song_1198,week_20,49
Artist_8,Song_1279,week_08,50
Artist_29,Song_466,week_35,80
Artist_112,Song_1953,week_42,4
Artist_435,Song_1301,week_13,50
Artist_161,Song_1488,week_41,3
Artist_131,Song_847,week_06,16
Artist_188,Song_502,week_47,14
Artist_163,Song_441,week_16,64
Artist_197,Song_69,week_05,41
Artist_475,Song_1533,week_45,68
Artist_364,Song_326,week_51, 59 
Artist_204,Song_1766,week_34,2
Artist_212,Song_67,week_06,10
Artist_109,Song_304,week_33,75
Artist_276,Song_972,week_15,90
Artist_73,Song_484,week_15, 26 
Artist_167,Song_929,week_14,4
Artist_260,Song_1572,week_39,90
Artist_243,Song_1441,week_05, 28 
Artist_275,Song_1183,week_52,2
Artist_102,Song_149,week_26,66
Artist_475,Song_1051,week_48,16
Artist_173,Song_987,week_17,57
Artist_171,Song_584,week_43,23
Artist_141,Song_248,week_47,23
Artist_397,Song_1125,week_52,77
Artist_188,Song_702,week_16,21
Artist_441,Song_96,week_35,25
Artist_86,Song_1408,week_38,58
Artist_476,Song_282,week_23,
Artist_52,Song_322,week_13,49
Artist_111,Song_1420,week_33,77
Artist_437,Song_1302,week_29,15
Artist_365,Song_529,week_46,28
Artist_342,Song_263,week_34,67
Artist_43,Song_1643,week_34,87
Artist_211,Song_580,week_27,4
Artist_456,Song_1664,week_15,47
Artist_500,Song_1317,week_50,50
Artist_200,Song_294,week_09,60
Artist_298,Song_1632,week_26,62
Artist_346,Song_395,week_03,67
Artist_240,Song_513,week_36,72
Artist_115,Song_921,week_47,43
Artist_26,Song_810,week_05,89
Artist_407,Song_1204,week_20,58
Artist_299,Song_920,week_20,52
Artist_77,Song_693,week_05,76
Artist_412,Song_235,week_10,69
Artist_137,Song_952,week_16,97
Artist_20,Song_1855,week_25,46
Artist_440,Song_1361,week_44,25
Artist_211,Song_1032,week_25,25
Artist_240,Song_1467,week_30,35
Artist_39,Song_1965,week_14,61
Artist_435,Song_539,week_22,15
Artist_268,Song_820,week_43,90
Artist_207,Song_1682,week_28,74
Artist_479,Song_1115,week_30,88
Artist_439,Song_1878,week_19,35
Artist_462,Song_272,week_38,29
Artist_267,Song_1858,week_42,
Artist_154,Song_1029,week_20,69
Artist_42,Song_1618,week_35,24
Artist_411,Song_1923,week_22,19
Artist_11,Song_1243,week_15, 46 
Artist_294,Song_1142,week_11,49
Artist_98,Song_593,week_34,44
Artist_427,Song_976,week_24,73
Artist_275,Song_1606,week_06,26
Artist_448,Song_115,week_17,25
Artist_390,Song_263,week_28,35
Artist_430,Song_1330,week_50,36
Artist_372,Song_1678,week_31,14
Artist_230,Song_1446,week_36,56
Artist_369,Song_207,week_09,6
Artist_426,Song_1647,week_10,32
Artist_220,Song_303,week_21,26
Artist_65,Song_112,week_34,15
Artist_355,Song_1441,week_31,49
Artist_232,Song_1579,week_29,95
Artist_328,Song_1883,week_43,56
Artist_443,Song_1309,week_43,37
Artist_52,Song_1664,week_11,53
Artist_374,Song_185,week_33,58
Artist_431,Song_1765,week_46,83
Artist_376,Song_901,week_01,78
Artist_263,Song_221,week_21,36
Artist_267,Song_1888,week_23,11
Artist_359,Song_1468,week_09,27
Artist_317,Song_1141,week_01,2
Artist_324,Song_1094,week_21,22
Artist_409,Song_898,week_22,66
Artist_396,Song_1094,week_04,84
Artist_154,Song_622,week_01,17
Artist_358,Song_427,week_51,4
Artist_366,Song_644,week_10,14
Artist_140,Song_568,week_15,7
Artist_427,Song_443,week_52,79
Artist_51,Song_601,week_36,94
Artist_117,Song_1161,week_29,16
Artist_421,Song_504,week_52,
Artist_46,Song_131,week_46,19
Artist_309,Song_218,week_05,1
Artist_88,Song_688,week_29,31
Artist_208,Song_171,week_47,4
Artist_377,Song_1499,week_47,91
Artist_269,Song_612,week_27,58
Artist_89,Song_992,week_25,56
Artist_381,Song_1153,week_16,53
Artist_118,Song_57,week_16,89
Artist_54,Song_1205,week_36,86
Artist_441,Song_246,week_25,43
Artist_116,Song_144,week_41,74
Artist_118,Song_1075,week_01,
Artist_260,Song_368,week_05,49
Artist_75,Song_1483,week_41,60
Artist_480,Song_218,week_20,94
Artist_305,Song_616,week_05,94
Artist_7,Song_1919,week_36,16
Artist_366,Song_1591,week_29,73
Artist_122,Song_1281,week_48,81
Artist_11,Song_1882,week_34,99
Artist_348,Song_1180,week_48,60
Artist_438,Song_1589,week_18,47
Artist_489,Song_442,week_02,15
Artist_215,Song_841,week_16,63
Artist_429,Song_956,week_29,28
Artist_279,Song_699,week_33,20
Artist_498,Song_876,week_16,97
Artist_28,Song_1686,week_35,63
Artist_235,Song_776,week_47,33
Artist_367,Song_762,week_43,36
Artist_313,Song_945,week_42,13
Artist_26,Song_1834,week_17,62
Artist_409,Song_923,week_04,68
Artist_54,Song_935,week_49,
Artist_29,Song_1747,week_04,72
Artist_467,Song_25,week_51,13
Artist_353,Song_806,week_25,88
Artist_164,Song_1877,week_33,40
Artist_270,Song_1688,week_14,30
Artist_334,Song_1560,week_24,94
Artist_35,Song_764,week_11,25
Artist_286,Song_1084,week_25,97
Artist_348,Song_1491,week_28,73
Artist_273,Song_434,week_07,26
Artist_451,Song_879,week_49,24
Artist_208,Song_1090,week_36,97
Artist_238,Song_910,week_10,39
Artist_414,Song_565,week_49,89
Artist_500,Song_1952,week_36,79
Artist_93,Song_106,week_31,61
Artist_173,Song_96,week_19,49
Artist_79,Song_1712,week_18,41
Artist_110,Song_1575,week_49,70
Artist_217,Song_168,week_06,20
Artist_435,Song_42,week_28,44
Artist_358,Song_1903,week_07,16
Artist_106,Song_104,week_38,21
Artist_47,Song_1869,week_12,15
Artist_181,Song_1228,week_41,39
Artist_64,Song_520,week_50,42
Artist_246,Song_1999,week_34,61
Artist_244,Song_282,week_25,4
Artist_422,Song_1932,week_17,24
Artist_320,Song_1067,week_33,3
Artist_87,Song_947,week_23,1
Artist_217,Song_1134,week_09,94
Artist_490,Song_1234,week_06,13
Artist_7,Song_749,week_02,54
Artist_278,Song_1892,week_38,82
Artist_337,Song_831,week_09,40
Artist_210,Song_49,week_03,11
Artist_497,Song_115,week_16,42
Artist_169,Song_1179,week_25,93
Artist_330,Song_1673,week_24,4
Artist_138,Song_503,week_47,25
Artist_441,Song_1703,week_29,100
Artist_391,Song_1857,week_44,36
Artist_496,Song_1735,week_40,64
Artist_381,Song_986,week_26,44
Artist_306,Song_71,week_38,40
Artist_230,Song_1012,week_35,92
Artist_475,Song_1543,week_23,45
Artist_308,Song_1736,week_04,8
Artist_161,Song_1360,week_42,85
Artist_1,Song_67,week_14,35
Artist_236,Song_1517,week_47,44
Artist_437,Song_1674,week_39,18
Artist_188,Song_1778,week_07,47
Artist_418,Song_967,week_08,25
Artist_4,Song_1237,week_42,41
Artist_401,Song_181,week_51,5
Artist_132,Song_1790,week_19,64
Artist_427,Song_613,week_02,62
Artist_218,Song_1887,week_47,72
Artist_260,Song_1623,week_01,87
Artist_1,Song_697,week_42,3
Artist_71,Song_603,week_38,37
Artist_478,Song_248,week_13,95
Artist_178,Song_1238,week_42,93
Artist_457,Song_359,week_44,41
Artist_189,Song_249,week_24,20
Artist_291,Song_638,week_32,67
Artist_8,Song_1947,week_30,87
Artist_253,Song_950,week_06,40
Artist_408,Song_1905,week_38,85
Artist_467,Song_1540,week_33,77
Artist_292,Song_1112,week_44,8
Artist_434,Song_663,week_23,5
Artist_244,Song_176,week_10,25
Artist_123,Song_723,week_46,39
Artist_299,Song_426,week_15,37
Artist_283,Song_1795,week_23,5
Artist_32,Song_1627,week_36,8
Artist_334,Song_771,week_01,4
Artist_377,Song_1948,week_08,41
Artist_146,Song_703,week_03,60
Artist_156,Song_81,week_14,54
Artist_413,Song_927,week_17,22
Artist_16,Song_138,week_34,78
Artist_355,Song_1457,week_47,19
Artist_47,Song_470,week_06,77
Artist_251,Song_350,week_05,99
Artist_187,Song_1150,week_46,68
Artist_31,Song_1905,week_51,33
Artist_260,Song_1941,week_41,22
Artist_421,Song_1892,week_40,65
Artist_17,Song_1333,week_29,11
Artist_39,Song_1879,week_35,16
Artist_304,Song_1254,week_18,68
Artist_430,Song_1484,week_40,93
Artist_474,Song_1369,week_48,44
Artist_432,Song_310,week_30,88
Artist_39,Song_1977,week_15,9
Artist_489,Song_1044,week_15,72
Artist_132,Song_1905,week_16,78
Artist_30,Song_1585,week_33,79
Artist_158,Song_1002,week_10,62
Artist_278,Song_1671,week_19,86
Artist_203,Song_1565,week_37,15
Artist_66,Song_1584,week_50,6
Artist_108,Song_1501,week_03,1
Artist_268,Song_269,week_36,20
Artist_222,Song_1027,week_04,36
Artist_292,Song_770,week_11,2
Artist_18,Song_16,week_41,70
Artist_90,Song_606,week_33,2
Artist_181,Song_1382,week_28,3
Artist_255,Song_1670,week_32,7
Artist_455,Song_813,week_16,84
Artist_253,Song_1863,week_09,64
Artist_257,Song_1157,week_11,41
Artist_383,Song_1336,week_06,54
Artist_442,Song_1991,week_49,
Artist_346,Song_482,week_27,5
Artist_87,Song_895,week_12,89
Artist_90,Song_1568,week_22,82
Artist_237,Song_1329,week_40,63
Artist_390,Song_269,week_48,1
Artist_70,Song_414,week_37,25
Artist_44,Song_25,week_21,81
Artist_200,Song_316,week_33,46
Artist_152,Song_571,week_17,15
Artist_86,Song_725,week_29,69
Artist_19,Song_1692,week_40,17
Artist_101,Song_1008,week_10,21
Artist_402,Song_1850,week_18,53
Artist_95,Song_1300,week_47,55
Artist_254,Song_1954,week_52,87
Artist_357,Song_389,week_13,10
Artist_30,Song_722,week_27,
Artist_249,Song_444,week_10,57
Artist_426,Song_999,week_32,65
Artist_33,Song_1451,week_41,37
Artist_458,Song_1081,week_45,7
Artist_229,Song_697,week_03,76
Artist_12,Song_971,week_22,40
Artist_118,Song_1590,week_27,50
Artist_350,Song_721,week_03,1
Artist_155,Song_368,week_33,20
Artist_423,Song_1965,week_02,31
Artist_393,Song_342,week_11,68
Artist_246,Song_1829,week_46,90
Artist_405,Song_1876,week_10,12
Artist_332,Song_304,week_39,22
Artist_247,Song_764,week_33,1
Artist_29,Song_1398,week_07,1
Artist_161,Song_1974,week_15,3
Artist_235,Song_816,week_26,76
Artist_190,Song_112,week_11,21
Artist_117,Song_878,week_38,13
Artist_271,Song_1030,week_27,61
Artist_258,Song_930,week_39, 13 
Artist_180,Song_703,week_07,82
Artist_487,Song_846,week_01,33
Artist_373,Song_944,week_10,6
Artist_172,Song_279,week_21,25
Artist_438,Song_382,week_15,23
Artist_274,Song_1876,week_30,88
Artist_259,Song_13,week_30,26
Artist_135,Song_303,week_08,4
Artist_171,Song_1580,week_24,35
Artist_210,Song_1641,week_19,75
Artist_236,Song_160,week_03,100
Artist_422,Song_154,week_15,25
Artist_421,Song_754,week_36,20
Artist_186,Song_181,week_06,1
Artist_417,Song_1550,week_42,94
Artist_364,Song_1204,week_50,68
Artist_443,Song_377,week_48,23
Artist_95,Song_1828,week_18,99
Artist_378,Song_776,week_38,22
Artist_11,Song_1192,week_19,95
Artist_68,Song_1238,week_49,62
Artist_379,Song_1174,week_50,1
Artist_210,Song_16,week_30,59
Artist_196,Song_1115,week_13,
Artist_369,Song_1144,week_39,19
Artist_98,Song_1980,week_52,30
Artist_93,Song_253,week_12,1
Artist_472,Song_1084,week_34, 48 
Artist_22,Song_1290,week_12,19
Artist_450,Song_1433,week_44,52
Artist_172,Song_31,week_24,85
Artist_383,Song_1045,week_04,22
Artist_134,Song_731,week_36,50
Artist_426,Song_1617,week_50,66
Artist_25,Song_289,week_48,
Artist_185,Song_1567,week_14,64
Artist_85,Song_498,week_17,21
Artist_55,Song_1770,week_49,97
Artist_251,Song_1498,week_03,19
Artist_144,Song_1429,week_38,91
Artist_351,Song_548,week_23,37
Artist_398,Song_961,week_13,63
Artist_167,Song_132,week_09,29
Artist_412,Song_1348,week_21,60
Artist_224,Song_858,week_41,92
Artist_220,Song_1156,week_08,34
Artist_179,Song_521,week_17,1
Artist_119,Song_30,week_16,48
Artist_433,Song_627,week_16,89
Artist_265,Song_1325,week_28,21
Artist_442,Song_4,week_51,34
Artist_429,Song_1349,week_16,26
Artist_150,Song_509,week_46,36
Artist_416,Song_1261,week_52,99
Artist_453,Song_1559,week_46,23
Artist_215,Song_16,week_14,81
Artist_197,Song_1558,week_46,47
Artist_42,Song_997,week_44,76
Artist_53,Song_1608,week_38,44
Artist_480,Song_1840,week_20,20
Artist_443,Song_1470,week_45,
Artist_330,Song_1527,week_48,61
Artist_251,Song_956,week_41,37
Artist_295,Song_1254,week_34,84
Artist_378,Song_1131,week_29,52
Artist_271,Song_1744,week_03,75
Artist_455,Song_1413,week_10,92
Artist_413,Song_1744,week_20,62
Artist_123,Song_263,week_02,66
Artist_367,Song_1587,week_27,24
Artist_387,Song_1089,week_32,80
Artist_339,Song_265,week_10,12
Artist_266,Song_1362,week_40,16
Artist_348,Song_1325,week_17,36
Artist_29,Song_378,week_33,2
Artist_463,Song_1199,week_06,89
Artist_35,Song_963,week_39,62
Artist_6,Song_1176,week_47,64
Artist_396,Song_476,week_18,29
Artist_111,Song_1290,week_09,92
Artist_294,Song_329,week_08,74
Artist_77,Song_1997,week_25,87
Artist_349,Song_1840,week_31,96
Artist_147,Song_1187,week_42,31
Artist_67,Song_438,week_04,83
Artist_392,Song_1367,week_20,
Artist_8,Song_1391,week_28,55
Artist_122,Song_1489,week_40,33
Artist_340,Song_1774,week_01,81
Artist_175,Song_1223,week_40,52
Artist_388,Song_1524,week_44,100
Artist_179,Song_16,week_23,20
Artist_85,Song_1845,week_47,73
Artist_451,Song_1320,week_13,38
Artist_45,Song_868,week_16,3
Artist_136,Song_511,week_26,54
Artist_343,Song_1812,week_31,66
Artist_16,Song_984,week_50,18
Artist_333,Song_1263,week_01,87
Artist_195,Song_581,week_17,83
Artist_496,Song_1325,week_16,7
Artist_9,Song_6,week_37,35
Artist_316,Song_1244,week_52,84
Artist_334,Song_1019,week_10,84
Artist_333,Song_1790,week_38,83
Artist_327,Song_1477,week_44,80
Artist_15,Song_1457,week_31,85
Artist_327,Song_807,week_10, 93 
Artist_102,Song_1894,week_49,60
Artist_226,Song_1410,week_34,24
Artist_425,Song_619,week_51,93
Artist_278,Song_1319,week_52,95
Artist_408,Song_1142,week_06,39
Artist_113,Song_405,week_28,12
Artist_485,Song_1704,week_28,94
Artist_428,Song_997,week_13,53
Artist_1,Song_1787,week_41, 64 
Artist_266,Song_594,week_12,4
Artist_491,Song_566,week_50,94
Artist_208,Song_752,week_40,5
Artist_110,Song_1902,week_50,16
Artist_200,Song_12,week_02,27
Artist_440,Song_1233,week_08,4
Artist_369,Song_165,week_42,72
Artist_473,Song_878,week_09,48
Artist_306,Song_1318,week_50,8
Artist_12,Song_1935,week_08,81
Artist_345,Song_1543,week_51,46
Artist_465,Song_78,week_03,44
Artist_188,Song_1458,week_09,67
Artist_154,Song_1601,week_13,91
Artist_494,Song_614,week_09,52
Artist_368,Song_1987,week_31,34
Artist_334,Song_869,week_25,62
Artist_425,Song_812,week_52,21
Artist_420,Song_1823,week_44,24
Artist_377,Song_1707,week_45,44
Artist_279,Song_1101,week_08,41
Artist_171,Song_1072,week_47,29
Artist_134,Song_767,week_31,6
Artist_495,Song_82,week_45,56
Artist_453,Song_1919,week_45,14
Artist_427,Song_1745,week_31,50
Artist_25,Song_209,week_17,78
Artist_18,Song_1469,week_47,52
Artist_190,Song_1995,week_19,
Artist_141,Song_1620,week_03,77
Artist_43,Song_522,week_46,1
Artist_334,Song_1053,week_30,12
Artist_284,Song_1328,week_10,24
Artist_146,Song_994,week_49,37
Artist_315,Song_465,week_29,84
Artist_444,Song_1526,week_40,70
Artist_319,Song_1470,week_18,76
Artist_441,Song_628,week_12,85
Artist_92,Song_1514,week_49,3
Artist_179,Song_781,week_23,27
Artist_56,Song_1452,week_11,53
Artist_155,Song_559,week_09,100
Artist_160,Song_1383,week_24,17
Artist_111,Song_960,week_25,15
Artist_137,Song_91,week_25,39
Artist_232,Song_1077,week_47,4
Artist_480,Song_1754,week_09,17
Artist_468,Song_860,week_12,11
Artist_220,Song_1613,week_11,12
Artist_481,Song_1228,week_49,32
Artist_68,Song_556,week_38,27
Artist_302,Song_156,week_28,44
Artist_249,Song_2,week_08,43
Artist_482,Song_1381,week_10,91
Artist_496,Song_825,week_25,49
Artist_323,Song_1593,week_47,
Artist_410,Song_802,week_36,73
Artist_392,Song_983,week_50,43
Artist_6,Song_1082,week_43,3
Artist_464,Song_1278,week_09,29
Artist_280,Song_1204,week_41,85
